Date,Open,High,Low,Close,Adj Close,Volume
2011-04-14,19.285000,19.315001,19.040001,19.077499,17.737116,18609200
2011-04-15,19.117500,19.250000,19.014999,19.117500,17.774309,20256000
2011-04-18,18.895000,19.075001,18.862499,18.920000,17.590679,15332000
2011-04-19,18.872499,18.995001,18.790001,18.980000,17.646461,14261200
2011-04-20,19.152500,19.477501,19.102501,19.342501,17.983494,14838400
2011-04-21,19.340000,19.495001,19.262501,19.442499,18.076473,10989600
2011-04-25,19.442499,19.467501,19.325001,19.440001,18.074154,7126400
2011-04-26,19.450001,19.750000,19.350000,19.692499,18.308899,15200000
2011-04-27,19.700001,19.742500,19.472500,19.722500,18.336800,8982400
2011-04-28,19.709999,19.709999,19.387501,19.415001,18.050907,11416000
2011-04-29,19.424999,19.612499,19.389999,19.530001,18.157825,10877600
2011-05-02,19.615000,19.917500,19.615000,19.785000,18.394905,13503600
2011-05-03,19.907499,20.042500,19.825001,20.000000,18.594799,18944800
2011-05-04,19.962500,20.037500,19.762501,19.942499,18.541340,17334400
2011-05-05,19.775000,19.842501,19.549999,19.674999,18.292631,20991600
2011-05-06,19.625000,19.965000,19.567499,19.852501,18.457668,29754400
2011-05-09,19.782499,19.995001,19.760000,19.965000,18.562262,19093200
2011-05-10,19.992500,20.174999,19.930000,20.087500,18.676149,19706400
2011-05-11,20.055000,20.062500,19.737499,19.834999,18.441387,17667600
2011-05-12,19.772499,20.012501,19.770000,19.982500,18.578533,25078400
2011-05-13,20.000000,20.045000,19.924999,19.977501,18.573881,21474000
2011-05-16,19.787500,20.325001,19.780001,19.985001,18.580851,18763200
2011-05-17,19.950001,20.200001,19.937500,20.150000,18.734261,22112000
2011-05-18,20.107500,20.107500,19.870001,20.002501,18.631800,20127200
2011-05-19,20.032499,20.035000,19.852501,19.910000,18.545631,14941200
2011-05-20,19.834999,19.959999,19.557501,19.557501,18.217299,17216000
2011-05-23,19.272499,19.434999,19.150000,19.230000,17.912233,18258400
2011-05-24,19.252501,19.445000,19.165001,19.400000,18.070585,14828400
2011-05-25,19.240000,19.770000,19.152500,19.687500,18.338381,18002800
2011-05-26,19.642500,19.840000,19.410000,19.822500,18.464128,21110800
2011-05-27,19.665001,19.959999,19.592501,19.950001,18.582897,15344800
2011-05-31,20.004999,20.277500,20.002501,20.264999,18.876312,15274400
2011-06-01,20.190001,20.190001,19.795000,19.795000,18.438513,17732800
2011-06-02,19.797501,20.205000,19.787500,20.174999,18.792480,19466400
2011-06-03,19.952499,20.090000,19.740000,19.782499,18.426878,18954400
2011-06-06,19.750000,19.892500,19.537500,19.549999,18.210308,17628000
2011-06-07,19.700001,20.032499,19.629999,19.955000,18.587549,27764800
2011-06-08,19.672501,19.672501,18.592501,19.177500,17.863335,80785200
2011-06-09,19.070000,19.182501,18.969999,19.107500,17.798130,32074000
2011-06-10,19.052500,19.077499,18.637501,18.672501,17.392941,29456800
2011-06-13,18.712500,18.785000,18.575001,18.715000,17.432526,20820000
2011-06-14,18.777500,19.067499,18.707500,18.982500,17.681700,30033600
2011-06-15,18.885000,19.007500,18.702499,18.709999,17.427872,22775600
2011-06-16,18.700001,18.844999,18.594999,18.719999,17.437183,21041600
2011-06-17,18.852501,18.872499,18.549999,18.607500,17.332384,25859200
2011-06-20,18.570000,18.584999,18.410000,18.512501,17.243908,22546800
2011-06-21,18.639999,18.797501,18.537500,18.747499,17.462805,25295200
2011-06-22,18.735001,18.992500,18.642500,18.665001,17.385960,17722000
2011-06-23,18.547501,18.850000,18.500000,18.827499,17.537319,20405600
2011-06-24,18.827499,18.837500,18.332500,18.342501,17.085556,39700800
2011-06-27,18.447500,18.512501,18.277500,18.472500,17.206640,20880000
2011-06-28,18.570000,18.862499,18.552500,18.820000,17.530334,23297600
2011-06-29,18.980000,21.830000,18.697500,21.642500,20.159416,132109200
2011-06-30,21.532499,21.840000,20.982500,21.065001,19.621487,119880400
2011-07-01,21.025000,22.232500,20.940001,21.992500,20.485432,61742400
2011-07-05,21.740000,22.200001,21.584999,22.080000,20.566938,33089600
2011-07-06,21.959999,22.307501,21.712500,22.049999,20.538986,33615200
2011-07-07,22.049999,22.707500,22.000000,22.537500,20.993086,48524000
2011-07-08,22.242500,22.537500,22.100000,22.432501,20.895281,20818800
2011-07-11,22.152500,22.309999,21.920000,21.975000,20.469126,25733600
2011-07-12,22.004999,22.200001,21.897499,21.924999,20.422558,18421200
2011-07-13,22.035000,22.490000,22.004999,22.184999,20.664742,18855600
2011-07-14,22.062500,22.347500,21.945000,21.985001,20.478441,17211600
2011-07-15,22.172501,22.219999,21.927500,22.187500,20.667070,15998000
2011-07-18,22.080000,22.225000,21.927500,22.017500,20.508717,13515200
2011-07-19,22.122499,22.317499,22.049999,22.302500,20.774191,21594800
2011-07-20,22.372499,22.372499,22.055000,22.160000,20.641455,9474400
2011-07-21,22.262501,22.594999,22.010000,22.012501,20.504063,21060400
2011-07-22,22.025000,22.445000,22.025000,22.379999,20.846373,9035200
2011-07-25,22.160000,22.557501,22.092501,22.270000,20.743916,13357200
2011-07-26,22.254999,22.497499,22.174999,22.299999,20.771860,10704000
2011-07-27,22.080000,22.250000,21.812500,21.937500,20.434202,24094800
2011-07-28,22.032499,22.242500,21.665001,21.730000,20.240913,19224800
2011-07-29,21.459999,21.559999,20.900000,21.385000,19.919561,16708400
2011-08-01,21.750000,21.832500,21.264999,21.420000,19.952162,13512800
2011-08-02,21.250000,21.597500,20.889999,20.889999,19.458475,17327200
2011-08-03,21.132500,21.937500,20.952499,21.870001,20.371328,35308800
2011-08-04,21.692499,21.702499,21.219999,21.247499,19.791483,38827200
2011-08-05,21.334999,21.417500,20.219999,20.852501,19.423552,33626800
2011-08-08,20.045000,20.452499,19.520000,19.809999,18.452486,58529200
2011-08-09,20.087500,20.717501,19.027500,20.690001,19.272184,58702000
2011-08-10,20.322500,20.410000,19.754999,19.820000,18.461805,38429600
2011-08-11,20.037500,21.422501,19.924999,21.129999,19.682037,37359600
2011-08-12,21.277500,21.447500,20.857500,20.957500,19.521357,16598800
2011-08-15,21.277500,21.557501,21.127501,21.467501,19.996405,18328800
2011-08-16,21.250000,21.592501,21.152500,21.457500,19.987087,20360000
2011-08-17,21.465000,21.535000,20.832500,20.997499,19.592857,19090000
2011-08-18,20.377501,20.687500,19.987499,20.072500,18.729731,32999600
2011-08-19,19.832500,20.420000,19.832500,19.900000,18.568775,31170000
2011-08-22,20.307501,20.375000,19.812500,19.947500,18.613102,19341200
2011-08-23,20.055000,20.947500,19.945000,20.942499,19.541538,20076000
2011-08-24,20.900000,21.645000,20.777500,21.594999,20.150387,29150800
2011-08-25,21.617500,21.732500,20.985001,21.027500,19.620852,24273200
2011-08-26,20.877501,21.487499,20.667500,21.462500,20.026749,21498800
2011-08-29,21.745001,21.982500,21.517500,21.645000,20.197044,18568800
2011-08-30,21.655001,22.082500,21.575001,21.982500,20.511967,16622800
2011-08-31,22.125000,22.212500,21.687500,21.969999,20.500298,24092800
2011-09-01,21.930000,22.240000,21.757500,21.932501,20.465309,20800800
2011-09-02,21.430000,21.780001,21.275000,21.387501,19.956770,15807200
2011-09-06,20.812500,21.562500,20.812500,21.465000,20.029081,15809200
2011-09-07,21.705000,22.132500,21.674999,22.120001,20.640265,16552800
2011-09-08,21.940001,22.275000,21.860001,21.865000,20.402317,18386400
2011-09-09,21.719999,22.102501,21.490000,21.587500,20.143393,26492400
2011-09-12,21.430000,21.870001,21.372499,21.862499,20.399998,19608400
2011-09-13,21.915001,21.977501,21.665001,21.942499,20.474644,17469600
2011-09-14,22.057501,22.549999,21.889999,22.395000,20.896872,26147200
2011-09-15,22.502501,22.650000,22.087500,22.625000,21.111488,21478400
2011-09-16,22.655001,22.879999,22.407499,22.712500,21.193136,50275200
2011-09-19,22.367500,22.667500,22.167500,22.507500,21.001842,22088000
2011-09-20,22.600000,23.687500,22.565001,23.209999,21.657352,36064000
2011-09-21,23.160000,23.532499,22.850000,22.855000,21.326096,28070400
2011-09-22,22.184999,22.500000,21.547501,22.075001,20.598280,35689200
2011-09-23,21.990000,22.732500,21.990000,22.520000,21.013508,21526000
2011-09-26,22.747499,22.879999,22.042500,22.570000,21.060163,19095600
2011-09-27,22.782499,22.924999,22.280001,22.370001,20.873541,20066800
2011-09-28,22.450001,22.462500,21.865000,21.907499,20.441982,17090400
2011-09-29,22.242500,22.242500,21.500000,21.922501,20.455976,15552000
2011-09-30,21.555000,21.905001,21.312500,21.430000,19.996422,17952400
2011-10-03,21.242500,21.660000,21.055000,21.065001,19.655838,26223600
2011-10-04,20.760000,21.272499,20.427500,21.195000,19.777143,31600000
2011-10-05,21.150000,21.362499,20.805000,21.247499,19.826134,25114000
2011-10-06,21.219999,21.820000,21.105000,21.782499,20.325348,19486000
2011-10-07,21.857500,22.000000,21.442499,21.562500,20.120062,17553200
2011-10-10,21.947500,22.322500,21.850000,22.312500,20.819891,13322400
2011-10-11,22.177500,22.715000,22.112499,22.627501,21.113817,17626800
2011-10-12,22.745001,23.082500,22.677500,22.792500,21.267780,19065200
2011-10-13,22.625000,23.232500,22.615000,23.150000,21.601368,13193600
2011-10-14,23.355000,23.662500,23.292500,23.480000,21.909288,15800400
2011-10-17,23.282499,23.480000,22.757500,22.797501,21.272446,13842800
2011-10-18,22.777500,23.625000,22.647499,23.477501,21.906958,14400000
2011-10-19,23.552500,23.620001,22.469999,22.520000,21.013508,21662400
2011-10-20,22.700001,22.992500,22.567499,22.837500,21.309771,17646400
2011-10-21,23.122499,23.357500,22.975000,23.357500,21.794981,14128800
2011-10-24,23.322500,23.602501,23.297501,23.552500,21.976944,12138400
2011-10-25,23.375000,23.407499,22.637501,22.670000,21.153473,16824000
2011-10-26,23.035000,23.182501,22.400000,23.004999,21.466066,26746400
2011-10-27,22.750000,23.622499,22.650000,23.600000,22.021267,41568000
2011-10-28,23.312500,23.937500,23.312500,23.775000,22.184547,23299600
2011-10-31,23.570000,23.967501,23.309999,23.315001,21.755327,17826000
2011-11-01,22.790001,23.115000,22.500000,22.507500,21.001842,30528400
2011-11-02,23.260000,23.497499,22.780001,22.875000,21.344763,24565200
2011-11-03,23.014999,23.450001,22.570000,23.295000,21.736662,18410800
2011-11-04,23.082500,23.407499,22.912500,23.160000,21.610697,13608400
2011-11-07,23.200001,23.332500,22.879999,23.240000,21.685345,9647200
2011-11-08,23.357500,23.665001,23.350000,23.635000,22.053917,19602000
2011-11-09,23.072500,23.525000,23.072500,23.282499,21.725002,19594800
2011-11-10,23.587500,23.587500,23.147499,23.260000,21.704008,11248800
2011-11-11,23.447500,23.912500,23.427500,23.790001,22.198557,13648400
2011-11-14,23.652500,23.930000,23.392500,23.455000,21.885962,10432000
2011-11-15,23.504999,23.955000,23.462500,23.907499,22.308191,14153200
2011-11-16,23.637501,23.750000,23.292500,23.350000,21.838223,12999600
2011-11-17,23.422501,23.502501,22.715000,22.850000,21.370602,17227200
2011-11-18,22.879999,22.912500,22.607500,22.702499,21.232645,12906000
2011-11-21,22.415001,22.967501,22.275000,22.802500,21.326170,15844400
2011-11-22,22.737499,23.047501,22.657499,22.709999,21.239662,13469600
2011-11-23,22.590000,22.940001,22.299999,22.322500,20.877256,21064400
2011-11-25,22.260000,22.597500,22.195000,22.254999,20.814119,6933600
2011-11-28,22.917500,23.437500,22.782499,23.367500,21.854588,14792400
2011-11-29,23.367500,23.375000,23.135000,23.225000,21.721313,14513600
2011-11-30,23.712500,24.257500,23.660000,24.242500,22.672941,21504000
2011-12-01,23.980000,24.565001,23.937500,24.440001,22.857651,19042400
2011-12-02,24.597500,24.650000,24.200001,24.299999,22.726711,12928000
2011-12-05,24.570000,24.572500,23.799999,24.014999,22.460169,16731600
2011-12-06,24.010000,24.070000,23.770000,23.842501,22.298834,14135200
2011-12-07,23.817499,24.362499,23.762501,24.267500,22.696321,16055200
2011-12-08,24.235001,24.467501,23.897499,23.950001,22.399376,14238000
2011-12-09,24.157499,24.365000,23.877501,24.297501,22.724380,11974000
2011-12-12,24.160000,24.350000,23.957500,24.230000,22.661253,13644400
2011-12-13,24.360001,24.385000,23.882500,23.977501,22.425098,13564000
2011-12-14,23.927500,24.184999,23.762501,24.090000,22.530325,19150800
2011-12-15,24.330000,24.330000,23.892500,23.955000,22.404058,21020000
2011-12-16,24.167500,24.437500,24.102501,24.360001,22.782839,17556800
2011-12-19,24.377501,24.842501,24.377501,24.645000,23.049377,23541200
2011-12-20,24.882500,25.375000,24.840000,25.337500,23.697042,27454400
2011-12-21,25.277500,25.315001,24.875000,25.180000,23.549738,15244000
2011-12-22,25.152500,25.492500,25.025000,25.135000,23.507656,13439200
2011-12-23,25.232500,25.625000,25.127501,25.620001,23.961256,7803200
2011-12-27,25.622499,25.862499,25.477501,25.477501,23.827976,8719200
2011-12-28,25.422501,25.500000,25.150000,25.180000,23.549738,9969600
2011-12-29,25.250000,25.812500,25.205000,25.787500,24.117914,8637600
2011-12-30,25.792500,25.799999,25.372499,25.382500,23.739134,8586800
2012-01-03,25.850000,25.850000,25.462500,25.747499,24.080502,16829200
2012-01-04,25.422501,25.615000,25.000000,25.287500,23.650280,16522000
2012-01-05,25.177500,25.552500,24.915001,25.477501,23.827976,12096400
2012-01-06,25.490000,25.555000,25.055000,25.177500,23.547411,13089200
2012-01-09,25.252501,25.295000,24.695000,24.975000,23.358013,18002400
2012-01-10,25.217501,25.237499,24.862499,24.950001,23.334635,18711600
2012-01-11,24.745001,24.875000,24.582500,24.777500,23.173306,19016000
2012-01-12,24.844999,25.420000,24.844999,25.334999,23.694714,16708800
2012-01-13,25.180000,25.447500,25.070000,25.184999,23.554422,16623200
2012-01-17,25.325001,25.735001,25.297501,25.632500,23.972948,17018800
2012-01-18,25.540001,25.969999,25.527500,25.945000,24.265215,11752400
2012-01-19,26.040001,26.049999,25.562500,25.592501,23.935537,14567600
2012-01-20,25.597500,25.629999,24.950001,25.145000,23.517006,20032800
2012-01-23,25.187500,25.222500,24.700001,24.900000,23.287880,16166400
2012-01-24,24.762501,25.317499,24.747499,25.252501,23.617550,12140800
2012-01-25,25.152500,25.242500,24.950001,25.139999,23.512331,15088400
2012-01-26,25.180000,25.537500,24.995001,25.215000,23.582474,13939200
2012-01-27,25.102501,25.382500,24.975000,25.262501,23.626905,11362800
2012-01-30,25.035000,25.129999,24.875000,24.969999,23.353346,12476000
2012-01-31,25.122499,25.195000,24.957500,25.160000,23.531038,13240400
2012-02-01,25.295000,25.674999,25.150000,25.627501,23.968271,15376800
2012-02-02,25.945000,26.780001,25.897499,26.514999,24.798313,33740400
2012-02-03,26.697500,26.955000,26.647499,26.757500,25.025106,16533200
2012-02-06,26.735001,27.067499,26.700001,26.840000,25.102270,13349600
2012-02-07,26.865000,26.887501,26.514999,26.745001,25.013420,13045600
2012-02-08,26.942499,27.160000,26.754999,27.087500,25.333744,22742000
2012-02-09,28.264999,28.725000,28.012501,28.105000,26.285372,39601200
2012-02-10,27.947500,28.500000,27.850000,28.475000,26.631409,21888800
2012-02-13,28.562500,28.792500,28.090000,28.177500,26.353168,22078400
2012-02-14,28.027500,28.812500,28.022499,28.809999,26.944727,17960800
2012-02-15,29.055000,29.287500,28.660000,28.775000,26.963467,21701200
2012-02-16,28.865000,28.932501,28.400000,28.450001,26.658922,15971600
2012-02-17,28.602501,28.812500,28.450001,28.752501,26.942383,15512800
2012-02-21,28.815001,29.000000,28.462500,28.549999,26.752632,10819600
2012-02-22,28.447500,29.187500,28.325001,29.090000,27.258633,14381200
2012-02-23,29.090000,29.200001,28.915001,29.120001,27.286745,10890800
2012-02-24,29.122499,29.442499,28.975000,29.385000,27.535061,11094000
2012-02-27,29.267500,29.325001,29.075001,29.215000,27.375765,15812800
2012-02-28,29.290001,29.742500,29.262501,29.737499,27.865368,11937200
2012-02-29,29.754999,29.840000,29.002501,29.092501,27.260975,15217600
2012-03-01,29.362499,29.497499,29.137501,29.295000,27.450729,11174000
2012-03-02,29.127501,29.242500,28.900000,29.040001,27.211779,12213600
2012-03-05,29.040001,29.207500,28.975000,29.059999,27.230524,10153600
2012-03-06,28.805000,28.875000,28.385000,28.709999,26.902554,13302000
2012-03-07,28.930000,29.025000,28.740000,28.910000,27.089970,10694000
2012-03-08,29.170000,29.545000,29.010000,29.492500,27.635790,9520400
2012-03-09,29.517500,29.597500,29.252501,29.292500,27.448378,8457600
2012-03-12,29.254999,29.387501,29.017500,29.132500,27.298460,7709200
2012-03-13,29.227501,29.352501,28.920000,29.317499,27.471811,12785600
2012-03-14,29.327499,29.472500,29.117500,29.187500,27.349995,14996000
2012-03-15,29.155001,29.367500,29.075001,29.250000,27.408558,13293200
2012-03-16,29.357500,29.375000,29.067499,29.170000,27.333595,16006400
2012-03-19,29.110001,29.930000,29.037500,29.709999,27.839605,15918400
2012-03-20,29.537500,29.650000,29.000000,29.129999,27.296116,10588000
2012-03-21,29.272499,29.412500,29.145000,29.187500,27.349995,8427200
2012-03-22,29.037500,29.375000,29.000000,29.320000,27.474154,9368000
2012-03-23,29.377501,29.750000,29.225000,29.695000,27.825542,10151200
2012-03-26,29.840000,30.174999,29.312500,30.014999,28.125402,16363600
2012-03-27,29.995001,30.070000,29.887501,29.952499,28.066835,10662000
2012-03-28,29.920000,30.075001,29.627501,29.837500,27.959078,8992000
2012-03-29,29.635000,29.795000,29.387501,29.750000,27.877085,8691200
2012-03-30,29.772499,29.799999,29.400000,29.500000,27.642822,12002000
2012-04-02,29.500000,29.975000,29.275000,29.745001,27.872396,11777600
2012-04-03,29.709999,30.147499,29.592501,30.090000,28.195675,15691600
2012-04-04,29.872499,29.920000,29.549999,29.745001,27.872396,10308800
2012-04-05,29.580000,30.287500,29.517500,30.252501,28.347950,13395600
2012-04-09,29.915001,30.087500,29.677500,29.875000,27.994217,13295600
2012-04-10,29.870001,29.942499,29.147499,29.184999,27.347652,10679200
2012-04-11,29.504999,29.737499,29.242500,29.344999,27.497585,14171200
2012-04-12,29.367500,30.290001,29.297501,30.254999,28.350292,17164000
2012-04-13,30.100000,30.920000,30.077499,30.790001,28.851618,21497200
2012-04-16,30.760000,30.762501,30.010000,30.207500,28.305784,18308400
2012-04-17,30.407499,30.625000,30.312500,30.520000,28.598610,10328800
2012-04-18,30.402500,30.620001,30.330000,30.445000,28.528334,8480000
2012-04-19,30.317499,30.565001,30.127501,30.297501,28.390114,8522400
2012-04-20,30.455000,30.537500,30.145000,30.252501,28.347950,7841200
2012-04-23,30.062500,30.202499,29.120001,29.525000,27.666248,17347200
2012-04-24,29.587500,29.809999,29.372499,29.732500,27.860687,9430800
2012-04-25,29.934999,30.600000,29.889999,30.447500,28.530674,12150800
2012-04-26,30.472500,30.875000,30.377501,30.797501,28.858639,11107600
2012-04-27,30.934999,31.052500,30.715000,30.879999,28.935942,9787200
2012-04-30,31.027500,31.037500,30.577499,30.745001,28.809441,9375200
2012-05-01,30.867500,31.337500,30.760000,30.772499,28.835205,17178000
2012-05-02,30.402500,30.797501,30.167500,30.547501,28.624372,25366800
2012-05-03,30.502501,30.627501,28.844999,29.102501,27.270346,47838000
2012-05-04,29.055000,29.722500,28.827499,29.447500,27.593622,23403600
2012-05-07,29.240000,29.772499,29.240000,29.627501,27.762295,13476800
2012-05-08,29.525000,29.770000,29.037500,29.535000,27.675615,14596800
2012-05-09,29.327499,29.745001,29.142500,29.355000,27.506945,17672800
2012-05-10,29.575001,29.872499,29.410000,29.542500,27.682648,13468000
2012-05-11,29.340000,29.742500,29.315001,29.480000,27.624081,8139600
2012-05-14,29.207500,29.590000,28.957500,29.180000,27.342972,16246400
2012-05-15,29.112499,29.475000,29.112499,29.152500,27.317202,12589200
2012-05-16,29.200001,29.549999,29.075001,29.382500,27.584763,17339600
2012-05-17,29.250000,29.565001,28.752501,28.752501,26.993305,17814800
2012-05-18,28.712500,28.812500,28.125000,28.160000,26.437054,25934800
2012-05-21,28.317499,29.080000,28.165001,29.055000,27.277296,13272000
2012-05-22,29.102501,29.812500,29.102501,29.597500,27.786612,18594400
2012-05-23,29.405001,29.865000,29.347500,29.792500,27.969667,16558000
2012-05-24,29.930000,30.250000,29.692499,29.942499,28.110498,12749600
2012-05-25,29.847500,30.100000,29.737499,29.842501,28.016613,11780000
2012-05-29,30.037500,30.237499,29.750000,30.070000,28.230192,18006400
2012-05-30,29.677500,29.934999,29.365000,29.372499,27.575367,18346400
2012-05-31,29.437500,29.590000,28.680000,28.799999,27.037895,21004000
2012-06-01,28.410000,28.722500,27.985001,28.062500,26.345518,18650400
2012-06-04,28.007500,28.610001,28.004999,28.540001,26.793810,16646400
2012-06-05,28.440001,28.632500,28.285000,28.452499,26.711657,11374800
2012-06-06,28.742500,29.125000,28.707500,29.084999,27.305458,12384000
2012-06-07,29.457500,29.500000,29.137501,29.202499,27.415779,9158000
2012-06-08,29.097500,29.150000,28.862499,29.145000,27.361792,10376800
2012-06-11,29.317499,29.482500,29.055000,29.087500,27.307810,10942800
2012-06-12,29.102501,29.290001,28.930000,29.290001,27.497919,10398800
2012-06-13,28.950001,29.242500,28.662500,28.725000,26.967485,14891200
2012-06-14,28.815001,29.252501,28.565001,29.122499,27.340670,13152800
2012-06-15,29.342501,29.625000,29.232500,29.600000,27.788952,12551600
2012-06-18,29.502501,30.120001,29.365000,30.025000,28.187954,10931600
2012-06-19,30.215000,30.400000,30.125000,30.337500,28.481327,10270400
2012-06-20,30.275000,30.647499,30.257500,30.647499,28.772364,12702800
2012-06-21,30.645000,30.717501,29.827499,29.870001,28.042435,13061200
2012-06-22,30.062500,31.237499,29.832500,31.237499,29.326260,37216000
2012-06-25,30.715000,30.822500,30.287500,30.317499,28.462551,16164000
2012-06-26,30.440001,30.980000,30.417500,30.790001,28.906143,13128800
2012-06-27,30.840000,31.030001,30.632500,30.860001,28.971859,13768400
2012-06-28,30.750000,30.852501,29.892500,30.379999,28.521227,11514800
2012-06-29,30.815001,31.010000,30.382500,30.907499,29.016459,15931200
2012-07-02,31.065001,31.700001,31.000000,31.655001,29.718220,17042400
2012-07-03,31.622499,31.750000,31.415001,31.584999,29.652504,6364400
2012-07-05,31.434999,31.867500,31.417500,31.752501,29.809753,11298000
2012-07-06,31.520000,31.682501,31.195000,31.320000,29.403717,9631200
2012-07-09,30.787500,31.012501,30.260000,30.912500,29.021151,17684000
2012-07-10,31.082500,31.187500,30.452499,30.570000,28.699610,18204000
2012-07-11,30.477501,30.562500,29.895000,30.184999,28.338158,11644000
2012-07-12,29.777500,30.857500,29.775000,30.660000,28.784096,15067600
2012-07-13,30.625000,31.160000,30.537500,31.022499,29.124416,12112800
2012-07-16,32.049999,32.750000,31.467501,31.787500,29.842617,30607600
2012-07-17,32.032501,32.060001,31.510000,32.057499,30.096088,10766800
2012-07-18,31.875000,32.200001,31.850000,31.955000,29.999868,11903600
2012-07-19,32.075001,32.157501,31.332500,31.347500,29.429537,13832400
2012-07-20,31.152500,31.545000,30.912500,31.437500,29.514029,11816800
2012-07-23,31.012501,31.264999,30.812500,31.117500,29.213600,11391200
2012-07-24,31.125000,31.190001,30.320000,30.662500,28.786444,13504000
2012-07-25,30.844999,31.022499,30.385000,30.549999,28.680824,15305200
2012-07-26,31.242500,32.047501,31.049999,31.692499,29.753426,21036000
2012-07-27,31.732500,32.375000,31.424999,32.285000,30.309675,13937600
2012-07-30,32.212502,33.087502,32.177502,32.709999,30.708672,12652800
2012-07-31,32.607498,32.669998,32.125000,32.267502,30.293245,8961600
2012-08-01,32.125000,32.352501,31.750000,31.865000,29.915375,11612000
2012-08-02,31.700001,32.322498,31.547501,32.317501,30.340187,11112400
2012-08-03,32.590000,32.884998,32.215000,32.744999,30.741529,12934400
2012-08-06,32.750000,33.145000,32.654999,32.757500,30.753269,9227600
2012-08-07,32.707500,32.857498,32.334999,32.599998,30.605398,13179200
2012-08-08,32.695000,32.880001,32.599998,32.787498,30.781431,7962800
2012-08-09,32.720001,32.742500,31.937500,32.127499,30.161812,14203600
2012-08-10,32.047501,32.322498,32.000000,32.272499,30.297932,5984800
2012-08-13,32.160000,32.250000,31.850000,32.080002,30.117216,6454000
2012-08-14,32.279999,32.544998,32.134998,32.472500,30.485699,8732400
2012-08-15,32.294998,32.575001,32.147499,32.264999,30.342287,7735600
2012-08-16,32.174999,32.487499,32.174999,32.419998,30.488047,9121200
2012-08-17,32.497501,32.509998,32.072498,32.172501,30.255302,9582400
2012-08-20,32.152500,32.180000,32.000000,32.040001,30.130699,8674400
2012-08-21,32.177502,32.312500,31.750000,31.879999,29.980228,7605200
2012-08-22,31.717501,32.125000,31.629999,32.025002,30.116592,8866000
2012-08-23,31.982500,32.125000,31.687500,31.787500,29.893244,7000000
2012-08-24,31.647499,31.754999,31.452499,31.665001,29.778042,10650800
2012-08-27,31.822500,32.035000,31.760000,31.915001,30.013153,8820400
2012-08-28,31.965000,32.060001,31.805000,31.850000,29.952019,7862800
2012-08-29,31.887501,32.012501,31.680000,32.005001,30.097782,8583600
2012-08-30,31.775000,31.775000,31.545000,31.674999,29.787447,8573600
2012-08-31,31.877501,32.092499,31.565001,32.062500,30.151852,13784000
2012-09-04,32.090000,32.287498,31.905001,32.130001,30.215330,10200800
2012-09-05,32.215000,32.250000,31.737499,31.902500,30.001389,12698800
2012-09-06,32.044998,32.375000,31.950001,32.375000,30.445732,15698400
2012-09-07,32.377499,32.490002,32.167500,32.427502,30.495108,10789200
2012-09-10,32.105000,32.470001,32.105000,32.169998,30.252953,11633600
2012-09-11,32.220001,33.110001,32.202499,32.872501,30.913588,15890400
2012-09-12,32.912498,33.369999,32.895000,33.365002,31.376743,14656000
2012-09-13,33.237499,34.162498,33.145000,33.744999,31.734098,15745200
2012-09-14,33.812500,33.825001,33.437500,33.562500,31.562469,13289600
2012-09-17,33.615002,33.712502,33.404999,33.467499,31.473124,10649200
2012-09-18,33.272499,33.462502,33.132500,33.415001,31.423758,13192400
2012-09-19,33.467499,33.880001,33.432499,33.697498,31.689415,11976800
2012-09-20,33.572498,33.709999,33.367500,33.652500,31.647112,12779600
2012-09-21,33.825001,33.987499,33.724998,33.750000,31.738789,29225600
2012-09-24,33.527500,33.742500,33.377499,33.435001,31.442560,10530000
2012-09-25,33.459999,33.849998,33.404999,33.639999,31.635357,15398400
2012-09-26,33.535000,33.639999,33.095001,33.130001,31.155746,10637200
2012-09-27,33.177502,33.560001,33.130001,33.477501,31.482527,8432800
2012-09-28,33.494999,33.654999,33.310001,33.570000,31.569523,9431600
2012-10-01,33.717499,34.474998,33.717499,34.182499,32.145519,14700800
2012-10-02,34.147499,34.275002,33.869999,34.000000,31.973892,10041600
2012-10-03,34.162498,34.650002,33.997501,34.630001,32.566360,11717600
2012-10-04,34.700001,34.955002,34.549999,34.917500,32.836723,8475600
2012-10-05,35.185001,35.397499,34.875000,35.064999,32.975433,11280800
2012-10-08,34.750000,34.875000,34.639999,34.677502,32.611027,6803600
2012-10-09,34.792500,34.845001,34.180000,34.185001,32.147865,9978000
2012-10-10,34.157501,34.494999,34.080002,34.355000,32.307751,8050400
2012-10-11,34.549999,34.957500,34.547501,34.762501,32.690956,14057600
2012-10-12,34.842499,34.997501,34.607498,34.779999,32.707409,8116000
2012-10-15,34.840000,35.060001,34.650002,34.972500,32.888447,9694400
2012-10-16,35.049999,35.442501,35.005001,35.290001,33.187027,8324400
2012-10-17,35.290001,35.692501,35.200001,35.639999,33.516167,10126000
2012-10-18,35.590000,35.775002,35.282501,35.470001,33.356300,11241600
2012-10-19,35.577499,35.590000,34.939999,34.992500,32.907261,10134400
2012-10-22,34.952499,35.012501,34.507500,34.750000,32.679195,9782800
2012-10-23,34.487499,34.494999,33.982498,34.160000,32.124374,11923200
2012-10-24,34.375000,34.592499,34.110001,34.122501,32.089088,11478000
2012-10-25,34.457500,34.674999,34.130001,34.387501,32.338303,15875600
